search_keyword,product_name,product_url,supplier_name,supplier_url,price,phone,city,state,locality,location_ui,rating,image,catid,mcatid,itemid,dispid,brand,capacity,power,ac_type,function_type,isq_attributes,scraped_at
Fully Automatic Washing Machine,8 Kg Voltas Top Load Fully Automatic Washing Machine,https://www.indiamart.com/proddetail/8-kg-voltas-top-load-fully-automatic-washing-machine-2856042881312.html?pos=14&kwd=fully%20automatic%20washing%20machine&tags=rk:highC||dt:165|db:04|prc:1|dtp:p||sv:M|rsf:gd|prv:22490|ri:M_highC_250_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:4|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:21566|com-cf:nl|ptrs:na|mc:22211|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260131|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:5|v=4|crs=xnh-city,Graas International LLP,https://www.indiamart.com/graas-international/?pos=14&kwd=fully%20automatic%20washing%20machine&tags=rk:highC||dt:165|db:04|prc:1|dtp:p||sv:M|rsf:gd|prv:22490|ri:M_highC_250_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:4|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:21566|com-cf:nl|ptrs:na|mc:22211|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260131|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:5|v=4|crs=xnh-city,"₹ 22,490/Piece",,Kottayam,Kerala,,Kottayam,,http://5.imimg.com/data5/SELLER/Default/2025/3/495226781/MP/IK/CY/150186148/1-492c0762-1877-4cae-bcb7-6c7d6a8ab319-1000x1000.webp,126,221997,295027811,2856042881312,Voltas,8 Kg,,,Fully Automatic Top Load,Function Type=Fully Automatic Top Load; Model Name/Number=1200307; Dimension=550x555x930mm (WxDxH); Energy Rating=5 star; Waranty=12 Years; Color=Grey; Capacity=8 Kg; Product Type=Washing Machine; Brand=Voltas,2026-02-01T11:54:11.786854+00:00
Fully Automatic Washing Machine,Fully Automatic Washing Machine,,Vijaya World,https://www.indiamart.com/vijaya-world-bengaluru/?pos=15&kwd=fully%20automatic%20washing%20machine&tags=rk:C||dt:228|db:05||dtp:p||sv:M|rsf:gd||ri:M_C_250_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:4|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:21566|com-cf:nl|ptrs:na|mc:22211|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260131|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:5|v=4|crs=xnh-city,Ask Price,,Bengaluru,Karnataka,,Bengaluru,,http://5.imimg.com/data5/SELLER/Default/2025/12/572140795/US/HJ/AR/57846026/image-0901-2025-12-30t221945-939-1000x1000.jpg,126,22211,317318824,2858271982633,,,,,,,2026-02-01T11:54:11.786854+00:00
Fully Automatic Washing Machine,"Automatic Washing Machine, Capacity: 6 Kg",https://www.indiamart.com/proddetail/automatic-washing-machine-2855632813930.html?pos=16&kwd=fully%20automatic%20washing%20machine&tags=rk:C||dt:217|db:05||dtp:p||sv:VGP|rsf:gd||ri:VGP_C_250_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:4|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:21566|com-cf:nl|ptrs:na|mc:22211|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260131|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:5|v=4|crs=xnh-city,Ranganatha Electronics,https://www.indiamart.com/ranganatha-electronics/?pos=16&kwd=fully%20automatic%20washing%20machine&tags=rk:C||dt:217|db:05||dtp:p||sv:VGP|rsf:gd||ri:VGP_C_250_NP|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:4|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:21566|com-cf:nl|ptrs:na|mc:22211|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260131|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:5|v=4|crs=xnh-city,Ask Price,,Magadi,Karnataka,Kunigal Main Road,Magadi,,http://5.imimg.com/data5/WHATSAPP/Default/2025/1/481174623/AB/UY/NB/13006892/new-product-1000x1000.jpeg,126,22211,290927137,2855632813930,,6 Kg,,Top Load,Fully Automatic Top Load,Type=Top Load; Function Type=Fully Automatic Top Load; Country of Origin=Made in India; Capacity=6 Kg,2026-02-01T11:54:11.786854+00:00
Fully Automatic Washing Machine,Automatic Utensil Washing Machine,https://www.indiamart.com/proddetail/automatic-utensil-washing-machine-3805099548.html?pos=17&kwd=fully%20automatic%20washing%20machine&tags=rk:C||dt:142|db:03||dtp:p||sv:VGP|rsf:gd||ri:VGP_C_250_NP|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:4|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:21566|com-cf:nl|ptrs:na|mc:22211|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260131|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:5|v=4|crs=xnh-city|r=5,SVS Fruits And Vegetables,https://www.indiamart.com/shahil-enterprises-kochi/?pos=17&kwd=fully%20automatic%20washing%20machine&tags=rk:C||dt:142|db:03||dtp:p||sv:VGP|rsf:gd||ri:VGP_C_250_NP|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:4|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:21566|com-cf:nl|ptrs:na|mc:22211|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260131|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:5|v=4|crs=xnh-city,Ask Price,,Kochi,Kerala,,Kochi,5.0,https://2.imimg.com/data2/PH/NJ/CTL-1249104/images-products-plate_washing-250x250.jpg,126,22211,29462404,3805099548,,,,,,,2026-02-01T11:54:11.786854+00:00
Fully Automatic Washing Machine,"Samsung Tw-bj85s2ind(sk) Toshiba Fafl 7.5Kg T01 Series,Silver Color, 7 Kg, Fully Automatic Front Load",https://www.indiamart.com/proddetail/tw-bj85s2ind-sk-toshiba-fafl-7-5kg-t01-series-silver-color-2856290913333.html?pos=18&kwd=fully%20automatic%20washing%20machine&tags=rk:highB||dt:228|db:05|prc:1|dtp:p|pfs:1|sv:M|rsf:gd|prv:25500|ri:M_highB_250_NP|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:4|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:21566|com-cf:nl|ptrs:na|mc:22211|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260131|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:5|v=4|crs=xnh-city|r=3,Glocal Electronics Private Limited,https://www.indiamart.com/glocal-electronics-private-limited/?pos=18&kwd=fully%20automatic%20washing%20machine&tags=rk:highB||dt:228|db:05|prc:1|dtp:p|pfs:1|sv:M|rsf:gd|prv:25500|ri:M_highB_250_NP|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:4|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:21566|com-cf:nl|ptrs:na|mc:22211|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260131|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:5|v=4|crs=xnh-city,"₹ 25,500/Piece",,Bengaluru,Karnataka,,Bengaluru,3.7,http://5.imimg.com/data5/SELLER/Default/2025/3/499420602/JA/JA/GU/200192125/tw-bj85s2ind-sk-toshiba-fafl-7-5kg-t01-series-silver-color-1000x1000.jpg,126,6600,297508131,2856290913333,Samsung,7 Kg,,,Fully Automatic Front Load,Max Spin Speed (RPM)=1200 RPM; Motor Type=Inverter Motor; Model Name/Number=TWBJ-90M4-IND; Features=Steam Wash; Energy Rating=5 Star; Body Material=Stainless Steel; Color=Grey; Country of Origin=Made in India; Automation Grade=Fully Automatic; Capacity=7 Kg; Brand=Samsung; Function Type=Fully Automatic Front Load,2026-02-01T11:54:11.786854+00:00
Fully Automatic Washing Machine,"Semi Automatic Top Load Portable Washing Machine, Capacity: 8 kg",https://www.indiamart.com/proddetail/portable-washing-machine-22691945112.html?pos=19&kwd=fully%20automatic%20washing%20machine&tags=rk:highTP|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:3525|ri:T_highTP_0_P|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:4|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:21566|com-cf:nl|ptrs:na|mc:22211|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260131|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:5|v=4|crs=xnh-city|r=4,Sri Barani And Company,https://www.indiamart.com/sri-barani-and-company/?pos=19&kwd=fully%20automatic%20washing%20machine&tags=rk:highTP|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:3525|ri:T_highTP_0_P|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:4|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:21566|com-cf:nl|ptrs:na|mc:22211|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260131|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:5|v=4|crs=xnh-city,"₹ 3,525/Piece",,Coimbatore,Tamil Nadu,PN pudur,Coimbatore,4.4,http://5.imimg.com/data5/SELLER/Default/2023/1/OQ/XE/CC/3077586/8kg-portable-washing-machine-500x500.jpg,126,95327,156027929,22691945112,,8 kg,165 Watts,,Semi Automatic Top Load,Color=White & Blue; Warranty=1 Year; Voltage=220 V; Frequency=50 Hz; Part Type=Timer; Usage/Application=Washing Clothes; Size=15 x 15 x 28 cm; Material=ABS Plastic; Weight=12Kg; Manufactured By=Sri Barani & Co; Motor Coil=Copper; Phase=Single; Power=165 Watts; Speed=1440 RPM; Country of Origin=Made in India; Capacity=8 kg; Function Type=Semi Automatic Top Load; Loading Type=Top Loading; Features=Portable,2026-02-01T11:54:11.786854+00:00
Fully Automatic Washing Machine,StarFish Semi Automatic Front Loading Washing Machine,https://www.indiamart.com/proddetail/semi-automatic-front-loading-washing-machine-13591951462.html?pos=20&kwd=fully%20automatic%20washing%20machine&tags=rk:highTP|plc:1|dt:35|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:220575|ri:T_highTP_50_P|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:4|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:21566|com-cf:nl|ptrs:na|mc:22211|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260131|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:5|v=4|crs=xnh-city|r=4,Nagarjun International Trading Company,https://www.laundrymachinesindia.com/?pos=20&kwd=fully%20automatic%20washing%20machine&tags=rk:highTP|plc:1|dt:35|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:220575|ri:T_highTP_50_P|em:0-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:4|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:21566|com-cf:nl|ptrs:na|mc:22211|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260131|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:5|v=4|crs=xnh-city,"₹ 2,20,575/Piece",,Palladam,Tamil Nadu,,Palladam,4.0,http://5.imimg.com/data5/SELLER/Default/2024/5/417128586/RN/UM/HY/2571539/semi-automatic-front-loading-washing-machine-1000x1000.png,126,6600,89895702,13591951462,StarFish,35Kg,,,,"Capacity=35Kg; Usage/Application=Industrial; Model Name/Number=SFW 35; Color=Silver; Size/Dimension=1200 x 1250 x 1630; Control Box=Mild Steel with Knob; Control panel=Manually Operated Switch Controls; Cutting=CNC; Door=Stainless Steel 304 Grade; Door Open Cut Off=Limit Switch; Drain Outlet in mm=75; Drum and Side panel Joint=By using Asbestos Sheet; Drum Volume in Liter=345; Dry Weight in Kg=35; Forward/reverse=Adjustable 0-60 Seconds; Heater in Kilowatt=9; Inner Drum=Stainless Steel 304 Grade; Liquor Ratio=01:10; Logo=Standard Sticker; Welding=MIG/TIG; Base Frame=Mild Steel Channel; Beaters=To improve wash Quality; Belt Adjustment=Screw Rod; Bending=CNC; Water level=See through Gauge glass; Weight in Kgs=500; Back Plate=Mild Steel Plate Covered by Stainless Steel 202 Sheet; Motor Brand=ABB/Equivalent; Motor Power in kw=1.5; Nuts, Bolts And Connectors=Mild Steel; Outer Drum=Stainless Steel 304 Grade; Overall Finish=Gloss; Perforation=Punching Press; Rpm=32; Safety Mesh=Mild Steel; Shaft Gland=Bearing with Gland Covered by Asbestos Rope; Side Cover=Stainless Steel 202 Grade; Steam Consumption Kg/Hr=30; Temperature=0-60 Degree Controlled by Digital Temperature Sensors; VFD(Optional)=Adjustable Drum Rotation 0-32 RPM; Washing Time=0-60 min controlled by Timer; Water Inlet in mm=25; Country of Origin=Made in India; Brand=StarFish; Loading Type=Front Loading",2026-02-01T11:54:11.786854+00:00
Semi-Automatic Washing Machine,"Semi Automatic Top Load Portable Washing Machine, Capacity: 9 kg, Brown,White",https://www.indiamart.com/proddetail/portable-washing-machine-2852785306091.html?pos=1&kwd=semi%20automatic%20washing%20machine&tags=rk:A|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:S|rsf:gd|prv:3999|ri:S_A_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:21513|com-cf:nl|ptrs:na|mc:95323|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city|r=4,Sri Barani And Company,https://www.indiamart.com/sri-barani-and-company/?pos=1&kwd=semi%20automatic%20washing%20machine&tags=rk:A|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:S|rsf:gd|prv:3999|ri:S_A_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:21513|com-cf:nl|ptrs:na|mc:95323|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,"₹ 3,999/Piece",,Coimbatore,Tamil Nadu,PN pudur,Coimbatore,4.4,http://5.imimg.com/data5/ANDROID/Default/2021/7/EQ/ZC/CJ/3077586/product-jpeg-500x500.jpg,126,95323,262452061,2852785306091,Sri Barani,9 kg,730W,,Semi Automatic Top Load,"Capacity=9 kg; Loading Type=Top Loading; Color=Brown ,White; Function Type=Semi Automatic Top Load; Brand=Sri Barani; Warranty=1 Year; Power=730W; Material=Silicone; Usage/Application=Home; Voltage=230V; I Deal In=New Only; Country of Origin=Made in India",2026-02-01T11:54:42.229026+00:00
Semi-Automatic Washing Machine,Prabhu Semi-Automatic 10 Kg Washing Machine,https://www.indiamart.com/proddetail/10-kg-washing-machine-19142568048.html?pos=2&kwd=semi%20automatic%20washing%20machine&tags=rk:B|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:80000|ri:T_B_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:21513|com-cf:nl|ptrs:na|mc:95323|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city|r=3,Prabhu Industries,https://www.prabhuwashdry.com/?pos=2&kwd=semi%20automatic%20washing%20machine&tags=rk:B|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:80000|ri:T_B_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:21513|com-cf:nl|ptrs:na|mc:95323|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,"₹ 80,000/Unit",,Coimbatore,Tamil Nadu,Peelamedu,Coimbatore,3.9,http://5.imimg.com/data5/SELLER/Default/2021/3/FO/DH/AR/2267259/10-kg-washing-machine-500x500.jpg,126,95323,120557823,19142568048,Prabhu,10 Kg,,,Semi-Automatic,Capacity=10 Kg; Function Type=Semi-Automatic; Brand=Prabhu; Loading Type=Top Loading; Warranty=1 Year; Voltage=440 V; Body Type=Stainless Steel; Country of Origin=Made in India,2026-02-01T11:54:42.229026+00:00
Semi-Automatic Washing Machine,Semi Automatic Portable Washing Machine,https://www.indiamart.com/proddetail/semi-automatic-portable-washing-machine-26951625297.html?pos=3&kwd=semi%20automatic%20washing%20machine&tags=rk:B|plc:1|dt:0|db:01|prc:1|dtp:p||sv:M|rsf:gd|prv:5500|ri:M_B_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:21513|com-cf:nl|ptrs:na|mc:95323|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city|r=4,Velaa Grinds,https://www.indiamart.com/velaa-grinds/?pos=3&kwd=semi%20automatic%20washing%20machine&tags=rk:B|plc:1|dt:0|db:01|prc:1|dtp:p||sv:M|rsf:gd|prv:5500|ri:M_B_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:21513|com-cf:nl|ptrs:na|mc:95323|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,"₹ 5,500/Piece",,Coimbatore,Tamil Nadu,Saravanampatti,Coimbatore,4.0,http://5.imimg.com/data5/SELLER/Default/2022/9/HF/QB/BH/160213482/new-product-500x500.jpg,126,95323,198624732,26951625297,Arjunah,8 kg,,,Washer only,Capacity=8 kg; Color=White; Function Type=Washer only; Brand=Arjunah; Warranty=1 Year; Country of Origin=Made in India,2026-02-01T11:54:42.229026+00:00
Semi-Automatic Washing Machine,Semi Automatic Top Load 11kg Portable washing machine,https://www.indiamart.com/proddetail/11kg-portable-washing-machine-2855383613930.html?pos=4&kwd=semi%20automatic%20washing%20machine&tags=rk:B|plc:1|dt:0|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|prv:5200|ri:VGP_B_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:21513|com-cf:nl|ptrs:na|mc:95323|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city|r=4,Harthik Enterprise,https://www.indiamart.com/harthik-enterprise/?pos=4&kwd=semi%20automatic%20washing%20machine&tags=rk:B|plc:1|dt:0|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|prv:5200|ri:VGP_B_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:21513|com-cf:nl|ptrs:na|mc:95323|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,"₹ 5,200/Piece",,Coimbatore,Tamil Nadu,,Coimbatore,4.0,http://5.imimg.com/data5/ANDROID/Default/2024/12/469890661/QL/JQ/YY/43800870/prod-20241202-1824182445993361430790708-jpg-500x500.jpeg,126,95323,288435137,2855383613930,,,,,Semi Automatic Top Load,Model Name/Number=005; Warranty=1 Year; Function Type=Semi Automatic Top Load,2026-02-01T11:54:42.229026+00:00
Semi-Automatic Washing Machine,Capacity(Kg): 7kg Semi-Automatic Spanio Washing Machine,https://www.indiamart.com/proddetail/spanio-washing-machine-2849818082788.html?pos=5&kwd=semi%20automatic%20washing%20machine&tags=rk:C|plc:1|dt:0|db:01||dtp:p||sv:VGP|rsf:gd||ri:VGP_C_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:21513|com-cf:nl|ptrs:na|mc:95323|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city|r=4,Plaza Industries,https://www.indiamart.com/plaza-industries-coimbatore/?pos=5&kwd=semi%20automatic%20washing%20machine&tags=rk:C|plc:1|dt:0|db:01||dtp:p||sv:VGP|rsf:gd||ri:VGP_C_0_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:21513|com-cf:nl|ptrs:na|mc:95323|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,Ask Price,,Coimbatore,Tamil Nadu,,Coimbatore,4.0,http://5.imimg.com/data5/SELLER/Default/2023/1/PR/JC/GX/89808728/spanio-washing-machine-1000x1000.jpeg,126,95323,232779828,2849818082788,Spanio,,,,Semi-Automatic,Capacity(Kg)=7kg; Function Type=Semi-Automatic; Brand=Spanio; Loading Type=Top Loading; Model Name/Number=Spanio Washing Machine; Warranty=5 years; I Deal In=New Only; Country of Origin=Made in India,2026-02-01T11:54:42.229026+00:00
Semi-Automatic Washing Machine,9 kg Semi Automatic Washing Machine,https://www.indiamart.com/proddetail/9-kg-semi-automatic-washing-machine-26892918962.html?pos=6&kwd=semi%20automatic%20washing%20machine&tags=rk:A|plc:1|dt:1948|db:39|prc:1|dtp:p|pfs:1|sv:S|rsf:gl|prv:7200|ri:S_A_G250_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:21513|com-cf:nl|ptrs:na|mc:95323|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city|r=3,NCR Electronics,https://www.indiamart.com/ncr-electronics/?pos=6&kwd=semi%20automatic%20washing%20machine&tags=rk:A|plc:1|dt:1948|db:39|prc:1|dtp:p|pfs:1|sv:S|rsf:gl|prv:7200|ri:S_A_G250_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:21513|com-cf:nl|ptrs:na|mc:95323|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,"₹ 7,200/Piece",,Noida,Uttar Pradesh,Sector 9,Noida,3.8,http://5.imimg.com/data5/SELLER/Default/2022/9/LS/OK/QP/4358333/new-product-500x500.jpeg,126,95323,198037669,26892918962,,9 Kg,,,Semi Automatic Top Load,Function Type=Semi Automatic Top Load; Spin Timer=5 Min; Wash Timer=15 Min; Usage/Application=For Home; Warranty=1 Year; Capacity=9 Kg,2026-02-01T11:54:42.229026+00:00
Semi-Automatic Washing Machine,"Semi Automatic Twin Tub Top Load Washing Machine (11 kg, 1000 rpm)",https://www.indiamart.com/proddetail/semi-automatic-washing-machine-2855774927688.html?pos=7&kwd=semi%20automatic%20washing%20machine&tags=rk:A|plc:1|dt:1934|db:39|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:8700|ri:T_A_G250_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:21513|com-cf:nl|ptrs:na|mc:95323|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city|r=4,Dhawan Electronics,https://www.dhawangroup.in/?pos=7&kwd=semi%20automatic%20washing%20machine&tags=rk:A|plc:1|dt:1934|db:39|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:8700|ri:T_A_G250_P|em:1-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:21513|com-cf:nl|ptrs:na|mc:95323|cat:126|qry_typ:P|lang:en|tyr:2|qrd:260130|mrd:260130|prdt:260201|msf:ls|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:10|v=4|crs=xnh-city,"₹ 8,700/Piece",,Faridabad,Haryana,Jawahar Colony,Faridabad,4.2,http://5.imimg.com/data5/SELLER/Default/2025/2/488251171/XV/ZM/JT/13930040/washing-machine-1000x1000.jpg,126,95323,292348274,2855774927688,LG,11.5 Kg,,,Semi Automatic Top Load,Function Type=Semi Automatic Top Load; Number Of Tubs=Twin Tub; Wash Capacity=11 kg; Load Type=Top Load; Max Spin Speed=1000 rpm; Body Material=ABS Plastic; Brand=LG; Warranty=1 Year; Wash Programs=3 Programs; Caster Wheels=Yes; Buzzer=Yes; Pulsator Type=Hexa Pulsator; Country of Origin=Made in India; Capacity=11.5 Kg,2026-02-01T11:54:42.229026+00:00
